pair,arm,turn,item,wording,reverse_scored,letter,raw_score,oriented_score,parsed,compliance,answer_text
8,asked,5,6,a,True,E,4,0,True,conforming,E
8,asked,5,6,b,True,E,4,0,True,conforming,E
8,asked,5,7,a,False,E,4,4,True,conforming,E
8,asked,5,7,b,False,E,4,4,True,conforming,E
8,asked,20,1,a,True,C,2,2,True,conforming,C
8,asked,20,1,b,True,E,4,0,True,conforming,E
8,asked,20,2,a,False,D,3,3,True,conforming,D
8,asked,20,2,b,False,C,2,2,True,conforming,C
8,asked,20,3,a,True,C,2,2,True,conforming,C
8,asked,20,3,b,True,C,2,2,True,conforming,C
8,asked,20,4,a,False,C,2,2,True,conforming,C
8,asked,20,4,b,False,C,2,2,True,conforming,C
8,asked,20,5,a,False,C,2,2,True,conforming,C
8,asked,20,5,b,False,E,4,4,True,conforming,E
8,asked,20,6,a,True,C,2,2,True,conforming,C
8,asked,20,6,b,True,E,4,0,True,conforming,E
8,asked,20,7,a,False,E,4,4,True,conforming,E
8,asked,20,7,b,False,E,4,4,True,conforming,E
8,asked,50,1,a,True,C,2,2,True,conforming,C
8,asked,50,1,b,True,E,4,0,True,conforming,E
8,asked,50,2,a,False,D,3,3,True,conforming,D
8,asked,50,2,b,False,C,2,2,True,conforming,C
8,asked,50,3,a,True,C,2,2,True,conforming,C
8,asked,50,3,b,True,C,2,2,True,conforming,C
8,asked,50,4,a,False,E,4,4,True,conforming,E
8,asked,50,4,b,False,C,2,2,True,conforming,C
8,asked,50,5,a,False,E,4,4,True,conforming,E
8,asked,50,5,b,False,E,4,4,True,conforming,E
8,asked,50,6,a,True,C,2,2,True,conforming,C
8,asked,50,6,b,True,E,4,0,True,conforming,E
8,asked,50,7,a,False,E,4,4,True,conforming,E
8,asked,50,7,b,False,E,4,4,True,conforming,E
8,asked_other,5,1,a,True,D,3,1,True,conforming,D
8,asked_other,5,1,b,True,E,4,0,True,conforming,E
8,asked_other,5,2,a,False,D,3,3,True,conforming,D
8,asked_other,5,2,b,False,C,2,2,True,conforming,C
8,asked_other,5,3,a,True,E,4,0,True,conforming,E
8,asked_other,5,3,b,True,A,0,4,True,conforming,A
8,asked_other,5,4,a,False,D,3,3,True,conforming,D
8,asked_other,5,4,b,False,D,3,3,True,conforming,D
8,asked_other,5,5,a,False,E,4,4,True,conforming,E
8,asked_other,5,5,b,False,E,4,4,True,conforming,E
8,asked_other,5,6,a,True,E,4,0,True,conforming,E
8,asked_other,5,6,b,True,E,4,0,True,conforming,E
8,asked_other,5,7,a,False,E,4,4,True,conforming,E
8,asked_other,5,7,b,False,E,4,4,True,conforming,E
8,asked_other,20,1,a,True,C,2,2,True,conforming,C
8,asked_other,20,1,b,True,E,4,0,True,conforming,E
8,asked_other,20,2,a,False,D,3,3,True,conforming,D
8,asked_other,20,2,b,False,C,2,2,True,conforming,C
8,asked_other,20,3,a,True,C,2,2,True,conforming,C
8,asked_other,20,3,b,True,C,2,2,True,conforming,C
8,asked_other,20,4,a,False,E,4,4,True,conforming,E
8,asked_other,20,4,b,False,E,4,4,True,conforming,E
8,asked_other,20,5,a,False,E,4,4,True,conforming,E
8,asked_other,20,5,b,False,E,4,4,True,conforming,E
8,asked_other,20,6,a,True,C,2,2,True,conforming,C
8,asked_other,20,6,b,True,E,4,0,True,conforming,E
8,asked_other,20,7,a,False,E,4,4,True,conforming,E
8,asked_other,20,7,b,False,E,4,4,True,conforming,E
8,asked_other,50,1,a,True,C,2,2,True,conforming,C
8,asked_other,50,1,b,True,E,4,0,True,conforming,E
8,asked_other,50,2,a,False,D,3,3,True,conforming,D
8,asked_other,50,2,b,False,C,2,2,True,conforming,C
8,asked_other,50,3,a,True,C,2,2,True,conforming,C
8,asked_other,50,3,b,True,E,4,0,True,conforming,E
8,asked_other,50,4,a,False,E,4,4,True,conforming,E
8,asked_other,50,4,b,False,C,2,2,True,conforming,C
8,asked_other,50,5,a,False,C,2,2,True,conforming,C
8,asked_other,50,5,b,False,E,4,4,True,conforming,E
8,asked_other,50,6,a,True,C,2,2,True,conforming,C
8,asked_other,50,6,b,True,E,4,0,True,conforming,E
8,asked_other,50,7,a,False,E,4,4,True,conforming,E
8,asked_other,50,7,b,False,E,4,4,True,conforming,E
8,task,5,1,a,True,C,2,2,True,conforming,C
8,task,5,1,b,True,E,4,0,True,conforming,E
8,task,5,2,a,False,D,3,3,True,conforming,D
8,task,5,2,b,False,A,0,0,True,conforming,A
8,task,5,3,a,True,C,2,2,True,conforming,C
8,task,5,3,b,True,A,0,4,True,conforming,A
8,task,5,4,a,False,E,4,4,True,conforming,E
8,task,5,4,b,False,E,4,4,True,conforming,E
8,task,5,5,a,False,E,4,4,True,conforming,E
8,task,5,5,b,False,E,4,4,True,conforming,E
8,task,5,6,a,True,E,4,0,True,conforming,E
8,task,5,6,b,True,E,4,0,True,conforming,E
8,task,5,7,a,False,E,4,4,True,conforming,E
8,task,5,7,b,False,E,4,4,True,conforming,E
8,task,20,1,a,True,C,2,2,True,conforming,C
8,task,20,1,b,True,E,4,0,True,conforming,E
8,task,20,2,a,False,E,4,4,True,conforming,E
8,task,20,2,b,False,A,0,0,True,conforming,A
8,task,20,3,a,True,C,2,2,True,conforming,C
8,task,20,3,b,True,C,2,2,True,conforming,C
8,task,20,4,a,False,A,0,0,True,conforming,A
8,task,20,4,b,False,E,4,4,True,conforming,E
8,task,20,5,a,False,E,4,4,True,conforming,E
8,task,20,5,b,False,E,4,4,True,conforming,E
8,task,20,6,a,True,C,2,2,True,conforming,C
8,task,20,6,b,True,E,4,0,True,conforming,E
8,task,20,7,a,False,E,4,4,True,conforming,E
8,task,20,7,b,False,E,4,4,True,conforming,E
8,task,50,1,a,True,C,2,2,True,conforming,C
8,task,50,1,b,True,E,4,0,True,conforming,E
8,task,50,2,a,False,D,3,3,True,conforming,D
8,task,50,2,b,False,A,0,0,True,conforming,A
8,task,50,3,a,True,C,2,2,True,conforming,C
8,task,50,3,b,True,C,2,2,True,conforming,C
8,task,50,4,a,False,E,4,4,True,conforming,E
8,task,50,4,b,False,E,4,4,True,conforming,E
8,task,50,5,a,False,E,4,4,True,conforming,E
8,task,50,5,b,False,E,4,4,True,conforming,E
8,task,50,6,a,True,E,4,0,True,conforming,E
8,task,50,6,b,True,E,4,0,True,conforming,E
8,task,50,7,a,False,E,4,4,True,conforming,E
8,task,50,7,b,False,E,4,4,True,conforming,E
9,asked,5,1,a,True,D,3,1,True,conforming,D
9,asked,5,1,b,True,D,3,1,True,conforming,D
9,asked,5,2,a,False,D,3,3,True,conforming,D
9,asked,5,2,b,False,C,2,2,True,conforming,C
9,asked,5,3,a,True,C,2,2,True,conforming,C
9,asked,5,3,b,True,C,2,2,True,conforming,C
9,asked,5,4,a,False,C,2,2,True,conforming,C
9,asked,5,4,b,False,D,3,3,True,conforming,D
9,asked,5,5,a,False,C,2,2,True,conforming,C
9,asked,5,5,b,False,E,4,4,True,conforming,E
9,asked,5,6,a,True,D,3,1,True,conforming,D
9,asked,5,6,b,True,E,4,0,True,conforming,E
9,asked,5,7,a,False,D,3,3,True,conforming,D
9,asked,5,7,b,False,E,4,4,True,conforming,E
9,asked,20,1,a,True,C,2,2,True,conforming,C
9,asked,20,1,b,True,D,3,1,True,conforming,D
9,asked,20,2,a,False,D,3,3,True,conforming,D
9,asked,20,2,b,False,C,2,2,True,conforming,C
9,asked,20,3,a,True,C,2,2,True,conforming,C
9,asked,20,3,b,True,C,2,2,True,conforming,C
9,asked,20,4,a,False,D,3,3,True,conforming,D
9,asked,20,4,b,False,E,4,4,True,conforming,E
9,asked,20,5,a,False,E,4,4,True,conforming,E
9,asked,20,5,b,False,E,4,4,True,conforming,E
9,asked,20,6,a,True,C,2,2,True,conforming,C
9,asked,20,6,b,True,E,4,0,True,conforming,E
9,asked,20,7,a,False,E,4,4,True,conforming,E
9,asked,20,7,b,False,E,4,4,True,conforming,E
9,asked,50,1,a,True,C,2,2,True,conforming,C
9,asked,50,1,b,True,E,4,0,True,conforming,E
9,asked,50,2,a,False,D,3,3,True,conforming,D
9,asked,50,2,b,False,C,2,2,True,conforming,C
9,asked,50,3,a,True,C,2,2,True,conforming,C
9,asked,50,3,b,True,A,0,4,True,conforming,A
9,asked,50,4,a,False,D,3,3,True,conforming,D
9,asked,50,4,b,False,C,2,2,True,conforming,C
9,asked,50,5,a,False,C,2,2,True,conforming,C
9,asked,50,5,b,False,E,4,4,True,conforming,E
9,asked,50,6,a,True,E,4,0,True,conforming,E
9,asked,50,6,b,True,E,4,0,True,conforming,E
9,asked,50,7,a,False,E,4,4,True,conforming,E
9,asked,50,7,b,False,E,4,4,True,conforming,E
9,asked_other,5,1,a,True,D,3,1,True,conforming,D
9,asked_other,5,1,b,True,E,4,0,True,conforming,E
9,asked_other,5,2,a,False,D,3,3,True,conforming,D
9,asked_other,5,2,b,False,C,2,2,True,conforming,C
9,asked_other,5,3,a,True,C,2,2,True,conforming,C
9,asked_other,5,3,b,True,C,2,2,True,conforming,C
9,asked_other,5,4,a,False,C,2,2,True,conforming,C
9,asked_other,5,4,b,False,D,3,3,True,conforming,D
9,asked_other,5,5,a,False,C,2,2,True,conforming,C
9,asked_other,5,5,b,False,E,4,4,True,conforming,E
9,asked_other,5,6,a,True,D,3,1,True,conforming,D
9,asked_other,5,6,b,True,E,4,0,True,conforming,E
9,asked_other,5,7,a,False,D,3,3,True,conforming,D
9,asked_other,5,7,b,False,E,4,4,True,conforming,E
9,asked_other,20,1,a,True,C,2,2,True,conforming,C
9,asked_other,20,1,b,True,D,3,1,True,conforming,D
9,asked_other,20,2,a,False,D,3,3,True,conforming,D
9,asked_other,20,2,b,False,C,2,2,True,conforming,C
9,asked_other,20,3,a,True,C,2,2,True,conforming,C
9,asked_other,20,3,b,True,C,2,2,True,conforming,C
9,asked_other,20,4,a,False,D,3,3,True,conforming,D
9,asked_other,20,4,b,False,E,4,4,True,conforming,E
9,asked_other,20,5,a,False,E,4,4,True,conforming,E
9,asked_other,20,5,b,False,E,4,4,True,conforming,E
9,asked_other,20,6,a,True,C,2,2,True,conforming,C
9,asked_other,20,6,b,True,E,4,0,True,conforming,E
9,asked_other,20,7,a,False,E,4,4,True,conforming,E
9,asked_other,20,7,b,False,E,4,4,True,conforming,E
9,asked_other,50,1,a,True,C,2,2,True,conforming,C
9,asked_other,50,1,b,True,E,4,0,True,conforming,E
9,asked_other,50,2,a,False,D,3,3,True,conforming,D
9,asked_other,50,2,b,False,C,2,2,True,conforming,C
9,asked_other,50,3,a,True,C,2,2,True,conforming,C
9,asked_other,50,3,b,True,A,0,4,True,conforming,A
9,asked_other,50,4,a,False,C,2,2,True,conforming,C
9,asked_other,50,4,b,False,C,2,2,True,conforming,C
9,asked_other,50,5,a,False,C,2,2,True,conforming,C
9,asked_other,50,5,b,False,E,4,4,True,conforming,E
9,asked_other,50,6,a,True,E,4,0,True,conforming,E
9,asked_other,50,6,b,True,E,4,0,True,conforming,E
9,asked_other,50,7,a,False,E,4,4,True,conforming,E
9,asked_other,50,7,b,False,E,4,4,True,conforming,E
9,task,5,1,a,True,C,2,2,True,conforming,C
9,task,5,1,b,True,C,2,2,True,conforming,C
9,task,5,2,a,False,D,3,3,True,conforming,D
9,task,5,2,b,False,C,2,2,True,conforming,C
9,task,5,3,a,True,C,2,2,True,conforming,C
9,task,5,3,b,True,C,2,2,True,conforming,C
9,task,5,4,a,False,C,2,2,True,conforming,C
9,task,5,4,b,False,E,4,4,True,conforming,E
9,task,5,5,a,False,C,2,2,True,conforming,C
9,task,5,5,b,False,E,4,4,True,conforming,E
9,task,5,6,a,True,C,2,2,True,conforming,C
9,task,5,6,b,True,E,4,0,True,conforming,E
9,task,5,7,a,False,E,4,4,True,conforming,E
9,task,5,7,b,False,E,4,4,True,conforming,E
9,task,20,1,a,True,C,2,2,True,conforming,C
9,task,20,1,b,True,E,4,0,True,conforming,E
9,task,20,2,a,False,D,3,3,True,conforming,D
9,task,20,2,b,False,C,2,2,True,conforming,C
9,task,20,3,a,True,C,2,2,True,conforming,C
9,task,20,3,b,True,A,0,4,True,conforming,A
9,task,20,4,a,False,E,4,4,True,conforming,E
9,task,20,4,b,False,E,4,4,True,conforming,E
9,task,20,5,a,False,C,2,2,True,conforming,C
9,task,20,5,b,False,E,4,4,True,conforming,E
9,task,20,6,a,True,E,4,0,True,conforming,E
9,task,20,6,b,True,E,4,0,True,conforming,E
9,task,20,7,a,False,E,4,4,True,conforming,E
9,task,20,7,b,False,E,4,4,True,conforming,E
9,task,50,1,a,True,C,2,2,True,conforming,C
9,task,50,1,b,True,D,3,1,True,conforming,D
9,task,50,2,a,False,D,3,3,True,conforming,D
9,task,50,2,b,False,C,2,2,True,conforming,C
9,task,50,3,a,True,C,2,2,True,conforming,C
9,task,50,3,b,True,A,0,4,True,conforming,A
9,task,50,4,a,False,D,3,3,True,conforming,D
9,task,50,4,b,False,E,4,4,True,conforming,E
9,task,50,5,a,False,E,4,4,True,conforming,E
9,task,50,5,b,False,E,4,4,True,conforming,E
9,task,50,6,a,True,E,4,0,True,conforming,E
9,task,50,6,b,True,D,3,1,True,conforming,D
9,task,50,7,a,False,E,4,4,True,conforming,E
9,task,50,7,b,False,E,4,4,True,conforming,E
10,asked,5,1,a,True,C,2,2,True,conforming,C
10,asked,5,1,b,True,D,3,1,True,conforming,D
10,asked,5,2,a,False,D,3,3,True,conforming,D
10,asked,5,2,b,False,C,2,2,True,conforming,C
10,asked,5,3,a,True,C,2,2,True,conforming,C
10,asked,5,3,b,True,C,2,2,True,conforming,C
10,asked,5,4,a,False,C,2,2,True,conforming,C
10,asked,5,4,b,False,E,4,4,True,conforming,E
10,asked,5,5,a,False,E,4,4,True,conforming,E
10,asked,5,5,b,False,E,4,4,True,conforming,E
10,asked,5,6,a,True,E,4,0,True,conforming,E
10,asked,5,6,b,True,E,4,0,True,conforming,E
10,asked,5,7,a,False,E,4,4,True,conforming,E
10,asked,5,7,b,False,E,4,4,True,conforming,E
10,asked,20,1,a,True,C,2,2,True,conforming,C
10,asked,20,1,b,True,E,4,0,True,conforming,E
10,asked,20,2,a,False,D,3,3,True,conforming,D
10,asked,20,2,b,False,C,2,2,True,conforming,C
10,asked,20,3,a,True,C,2,2,True,conforming,C
10,asked,20,3,b,True,C,2,2,True,conforming,C
10,asked,20,4,a,False,C,2,2,True,conforming,C
10,asked,20,4,b,False,E,4,4,True,conforming,E
10,asked,20,5,a,False,E,4,4,True,conforming,E
10,asked,20,5,b,False,E,4,4,True,conforming,E
10,asked,20,6,a,True,C,2,2,True,conforming,C
10,asked,20,6,b,True,E,4,0,True,conforming,E
10,asked,20,7,a,False,E,4,4,True,conforming,E
10,asked,20,7,b,False,E,4,4,True,conforming,E
10,asked,50,1,a,True,E,4,0,True,conforming,E
10,asked,50,1,b,True,E,4,0,True,conforming,E
10,asked,50,2,a,False,E,4,4,True,conforming,E
10,asked,50,2,b,False,E,4,4,True,conforming,E
10,asked,50,3,a,True,C,2,2,True,conforming,C
10,asked,50,3,b,True,C,2,2,True,conforming,C
10,asked,50,4,a,False,E,4,4,True,conforming,E
10,asked,50,4,b,False,E,4,4,True,conforming,E
10,asked,50,5,a,False,E,4,4,True,conforming,E
10,asked,50,5,b,False,E,4,4,True,conforming,E
10,asked,50,6,a,True,E,4,0,True,conforming,E
10,asked,50,6,b,True,E,4,0,True,conforming,E
10,asked,50,7,a,False,E,4,4,True,conforming,E
10,asked,50,7,b,False,E,4,4,True,conforming,E
10,asked_other,5,1,a,True,D,3,1,True,conforming,D
10,asked_other,5,1,b,True,E,4,0,True,conforming,E
10,asked_other,5,2,a,False,D,3,3,True,conforming,D
10,asked_other,5,2,b,False,C,2,2,True,conforming,C
10,asked_other,5,3,a,True,C,2,2,True,conforming,C
10,asked_other,5,3,b,True,C,2,2,True,conforming,C
10,asked_other,5,4,a,False,C,2,2,True,conforming,C
10,asked_other,5,4,b,False,E,4,4,True,conforming,E
10,asked_other,5,5,a,False,E,4,4,True,conforming,E
10,asked_other,5,5,b,False,E,4,4,True,conforming,E
10,asked_other,5,6,a,True,E,4,0,True,conforming,E
10,asked_other,5,6,b,True,E,4,0,True,conforming,E
10,asked_other,5,7,a,False,E,4,4,True,conforming,E
10,asked_other,5,7,b,False,E,4,4,True,conforming,E
10,asked_other,20,1,a,True,C,2,2,True,conforming,C
10,asked_other,20,1,b,True,E,4,0,True,conforming,E
10,asked_other,20,2,a,False,D,3,3,True,conforming,D
10,asked_other,20,2,b,False,C,2,2,True,conforming,C
10,asked_other,20,3,a,True,C,2,2,True,conforming,C
10,asked_other,20,3,b,True,C,2,2,True,conforming,C
10,asked_other,20,4,a,False,E,4,4,True,conforming,E
10,asked_other,20,4,b,False,E,4,4,True,conforming,E
10,asked_other,20,5,a,False,E,4,4,True,conforming,E
10,asked_other,20,5,b,False,E,4,4,True,conforming,E
10,asked_other,20,6,a,True,C,2,2,True,conforming,C
10,asked_other,20,6,b,True,E,4,0,True,conforming,E
10,asked_other,20,7,a,False,E,4,4,True,conforming,E
10,asked_other,20,7,b,False,E,4,4,True,conforming,E
10,asked_other,50,1,a,True,E,4,0,True,conforming,E
10,asked_other,50,1,b,True,E,4,0,True,conforming,E
10,asked_other,50,2,a,False,D,3,3,True,conforming,D
10,asked_other,50,2,b,False,C,2,2,True,conforming,C
10,asked_other,50,3,a,True,C,2,2,True,conforming,C
10,asked_other,50,3,b,True,A,0,4,True,conforming,A
10,asked_other,50,4,a,False,D,3,3,True,conforming,D
10,asked_other,50,4,b,False,C,2,2,True,conforming,C
10,asked_other,50,5,a,False,C,2,2,True,conforming,C
10,asked_other,50,5,b,False,E,4,4,True,conforming,E
10,asked_other,50,6,a,True,C,2,2,True,conforming,C
10,asked_other,50,6,b,True,E,4,0,True,conforming,E
10,asked_other,50,7,a,False,E,4,4,True,conforming,E
10,asked_other,50,7,b,False,E,4,4,True,conforming,E
10,task,5,1,a,True,C,2,2,True,conforming,C
10,task,5,1,b,True,E,4,0,True,conforming,E
10,task,5,2,a,False,D,3,3,True,conforming,D
10,task,5,2,b,False,A,0,0,True,conforming,A
10,task,5,3,a,True,C,2,2,True,conforming,C
10,task,5,3,b,True,A,0,4,True,conforming,A
10,task,5,4,a,False,A,0,0,True,conforming,A
10,task,5,4,b,False,C,2,2,True,conforming,C
10,task,5,5,a,False,C,2,2,True,conforming,C
10,task,5,5,b,False,E,4,4,True,conforming,E
10,task,5,6,a,True,E,4,0,True,conforming,E
10,task,5,6,b,True,E,4,0,True,conforming,E
10,task,5,7,a,False,E,4,4,True,conforming,E
10,task,5,7,b,False,E,4,4,True,conforming,E
10,task,20,1,a,True,C,2,2,True,conforming,C
10,task,20,1,b,True,E,4,0,True,conforming,E
10,task,20,2,a,False,E,4,4,True,conforming,E
10,task,20,2,b,False,A,0,0,True,conforming,A
10,task,20,3,a,True,C,2,2,True,conforming,C
10,task,20,3,b,True,A,0,4,True,conforming,A
10,task,20,4,a,False,E,4,4,True,conforming,E
10,task,20,4,b,False,E,4,4,True,conforming,E
10,task,20,5,a,False,E,4,4,True,conforming,E
10,task,20,5,b,False,E,4,4,True,conforming,E
10,task,20,6,a,True,E,4,0,True,conforming,E
10,task,20,6,b,True,E,4,0,True,conforming,E
10,task,20,7,a,False,E,4,4,True,conforming,E
10,task,20,7,b,False,E,4,4,True,conforming,E
10,task,50,1,a,True,C,2,2,True,conforming,C
10,task,50,1,b,True,E,4,0,True,conforming,E
10,task,50,2,a,False,D,3,3,True,conforming,D
10,task,50,2,b,False,C,2,2,True,conforming,C
10,task,50,3,a,True,C,2,2,True,conforming,C
10,task,50,3,b,True,C,2,2,True,conforming,C
10,task,50,4,a,False,E,4,4,True,conforming,E
10,task,50,4,b,False,E,4,4,True,conforming,E
10,task,50,5,a,False,E,4,4,True,conforming,E
10,task,50,5,b,False,E,4,4,True,conforming,E
10,task,50,6,a,True,E,4,0,True,conforming,E
10,task,50,6,b,True,E,4,0,True,conforming,E
10,task,50,7,a,False,E,4,4,True,conforming,E
10,task,50,7,b,False,E,4,4,True,conforming,E
11,asked,5,1,a,True,C,2,2,True,conforming,C
11,asked,5,1,b,True,E,4,0,True,conforming,E
11,asked,5,2,a,False,E,4,4,True,conforming,E
11,asked,5,2,b,False,C,2,2,True,conforming,C
11,asked,5,3,a,True,C,2,2,True,conforming,C
11,asked,5,3,b,True,C,2,2,True,conforming,C
11,asked,5,4,a,False,C,2,2,True,conforming,C
11,asked,5,4,b,False,C,2,2,True,conforming,C
11,asked,5,5,a,False,C,2,2,True,conforming,C
11,asked,5,5,b,False,E,4,4,True,conforming,E
11,asked,5,6,a,True,C,2,2,True,conforming,C
11,asked,5,6,b,True,E,4,0,True,conforming,E
11,asked,5,7,a,False,E,4,4,True,conforming,E
11,asked,5,7,b,False,E,4,4,True,conforming,E
11,asked,20,1,a,True,C,2,2,True,conforming,C
11,asked,20,1,b,True,E,4,0,True,conforming,E
11,asked,20,2,a,False,E,4,4,True,conforming,E
11,asked,20,2,b,False,A,0,0,True,conforming,A
11,asked,20,3,a,True,C,2,2,True,conforming,C
11,asked,20,3,b,True,C,2,2,True,conforming,C
11,asked,20,4,a,False,C,2,2,True,conforming,C
11,asked,20,4,b,False,E,4,4,True,conforming,E
11,asked,20,5,a,False,C,2,2,True,conforming,C
11,asked,20,5,b,False,E,4,4,True,conforming,E
11,asked,20,6,a,True,C,2,2,True,conforming,C
11,asked,20,6,b,True,E,4,0,True,conforming,E
11,asked,20,7,a,False,E,4,4,True,conforming,E
11,asked,20,7,b,False,E,4,4,True,conforming,E
11,asked,50,1,a,True,C,2,2,True,conforming,C
11,asked,50,1,b,True,C,2,2,True,conforming,C
11,asked,50,2,a,False,D,3,3,True,conforming,D
11,asked,50,2,b,False,C,2,2,True,conforming,C
11,asked,50,3,a,True,C,2,2,True,conforming,C
11,asked,50,3,b,True,C,2,2,True,conforming,C
11,asked,50,4,a,False,E,4,4,True,conforming,E
11,asked,50,4,b,False,E,4,4,True,conforming,E
11,asked,50,5,a,False,C,2,2,True,conforming,C
11,asked,50,5,b,False,E,4,4,True,conforming,E
11,asked,50,6,a,True,C,2,2,True,conforming,C
11,asked,50,6,b,True,E,4,0,True,conforming,E
11,asked,50,7,a,False,E,4,4,True,conforming,E
11,asked,50,7,b,False,E,4,4,True,conforming,E
11,asked_other,5,1,a,True,C,2,2,True,conforming,C
11,asked_other,5,1,b,True,E,4,0,True,conforming,E
11,asked_other,5,2,a,False,D,3,3,True,conforming,D
11,asked_other,5,2,b,False,C,2,2,True,conforming,C
11,asked_other,5,3,a,True,C,2,2,True,conforming,C
11,asked_other,5,3,b,True,A,0,4,True,conforming,A
11,asked_other,5,4,a,False,E,4,4,True,conforming,E
11,asked_other,5,4,b,False,E,4,4,True,conforming,E
11,asked_other,5,5,a,False,C,2,2,True,conforming,C
11,asked_other,5,5,b,False,E,4,4,True,conforming,E
11,asked_other,5,6,a,True,C,2,2,True,conforming,C
11,asked_other,5,6,b,True,E,4,0,True,conforming,E
11,asked_other,5,7,a,False,E,4,4,True,conforming,E
11,asked_other,5,7,b,False,E,4,4,True,conforming,E
11,asked_other,20,1,a,True,C,2,2,True,conforming,C
11,asked_other,20,1,b,True,E,4,0,True,conforming,E
11,asked_other,20,2,a,False,C,2,2,True,conforming,C
11,asked_other,20,2,b,False,C,2,2,True,conforming,C
11,asked_other,20,3,a,True,C,2,2,True,conforming,C
11,asked_other,20,3,b,True,C,2,2,True,conforming,C
11,asked_other,20,4,a,False,C,2,2,True,conforming,C
11,asked_other,20,4,b,False,E,4,4,True,conforming,E
11,asked_other,20,5,a,False,C,2,2,True,conforming,C
11,asked_other,20,5,b,False,E,4,4,True,conforming,E
11,asked_other,20,6,a,True,C,2,2,True,conforming,C
11,asked_other,20,6,b,True,E,4,0,True,conforming,E
11,asked_other,20,7,a,False,E,4,4,True,conforming,E
11,asked_other,20,7,b,False,E,4,4,True,conforming,E
11,asked_other,50,1,a,True,C,2,2,True,conforming,C
11,asked_other,50,1,b,True,E,4,0,True,conforming,E
11,asked_other,50,2,a,False,D,3,3,True,conforming,D
11,asked_other,50,2,b,False,C,2,2,True,conforming,C
11,asked_other,50,3,a,True,C,2,2,True,conforming,C
11,asked_other,50,3,b,True,C,2,2,True,conforming,C
11,asked_other,50,4,a,False,E,4,4,True,conforming,E
11,asked_other,50,4,b,False,C,2,2,True,conforming,C
11,asked_other,50,5,a,False,C,2,2,True,conforming,C
11,asked_other,50,5,b,False,E,4,4,True,conforming,E
11,asked_other,50,6,a,True,C,2,2,True,conforming,C
11,asked_other,50,6,b,True,E,4,0,True,conforming,E
11,asked_other,50,7,a,False,E,4,4,True,conforming,E
11,asked_other,50,7,b,False,E,4,4,True,conforming,E
11,task,5,1,a,True,C,2,2,True,conforming,C
11,task,5,1,b,True,E,4,0,True,conforming,E
11,task,5,2,a,False,E,4,4,True,conforming,E
11,task,5,2,b,False,A,0,0,True,conforming,A
11,task,5,3,a,True,C,2,2,True,conforming,C
11,task,5,3,b,True,A,0,4,True,conforming,A
11,task,5,4,a,False,A,0,0,True,conforming,A
11,task,5,4,b,False,C,2,2,True,conforming,C
11,task,5,5,a,False,C,2,2,True,conforming,C
11,task,5,5,b,False,E,4,4,True,conforming,E
11,task,5,6,a,True,E,4,0,True,conforming,E
11,task,5,6,b,True,E,4,0,True,conforming,E
11,task,5,7,a,False,E,4,4,True,conforming,E
11,task,5,7,b,False,E,4,4,True,conforming,E
11,task,20,1,a,True,C,2,2,True,conforming,C
11,task,20,1,b,True,E,4,0,True,conforming,E
11,task,20,2,a,False,E,4,4,True,conforming,E
11,task,20,2,b,False,A,0,0,True,conforming,A
11,task,20,3,a,True,C,2,2,True,conforming,C
11,task,20,3,b,True,A,0,4,True,conforming,A
11,task,20,4,a,False,A,0,0,True,conforming,A
11,task,20,4,b,False,E,4,4,True,conforming,E
11,task,20,5,a,False,E,4,4,True,conforming,E
11,task,20,5,b,False,E,4,4,True,conforming,E
11,task,20,6,a,True,E,4,0,True,conforming,E
11,task,20,6,b,True,E,4,0,True,conforming,E
11,task,20,7,a,False,E,4,4,True,conforming,E
11,task,20,7,b,False,E,4,4,True,conforming,E
11,task,50,1,a,True,C,2,2,True,conforming,C
11,task,50,1,b,True,E,4,0,True,conforming,E
11,task,50,2,a,False,E,4,4,True,conforming,E
11,task,50,2,b,False,A,0,0,True,conforming,A
11,task,50,3,a,True,C,2,2,True,conforming,C
11,task,50,3,b,True,C,2,2,True,conforming,C
11,task,50,4,a,False,E,4,4,True,conforming,E
11,task,50,4,b,False,E,4,4,True,conforming,E
11,task,50,5,a,False,E,4,4,True,conforming,E
11,task,50,5,b,False,E,4,4,True,conforming,E
11,task,50,6,a,True,E,4,0,True,conforming,E
11,task,50,6,b,True,E,4,0,True,conforming,E
11,task,50,7,a,False,E,4,4,True,conforming,E
11,task,50,7,b,False,E,4,4,True,conforming,E
12,asked,5,1,a,True,C,2,2,True,conforming,C
12,asked,5,1,b,True,D,3,1,True,conforming,D
12,asked,5,2,a,False,D,3,3,True,conforming,D
12,asked,5,2,b,False,C,2,2,True,conforming,C
12,asked,5,3,a,True,C,2,2,True,conforming,C
12,asked,5,3,b,True,C,2,2,True,conforming,C
12,asked,5,4,a,False,C,2,2,True,conforming,C
12,asked,5,4,b,False,D,3,3,True,conforming,D
12,asked,5,5,a,False,D,3,3,True,conforming,D
12,asked,5,5,b,False,E,4,4,True,conforming,E
12,asked,5,6,a,True,D,3,1,True,conforming,D
12,asked,5,6,b,True,E,4,0,True,conforming,E
12,asked,5,7,a,False,D,3,3,True,conforming,D
12,asked,5,7,b,False,E,4,4,True,conforming,E
12,asked,20,1,a,True,E,4,0,True,conforming,E
12,asked,20,1,b,True,D,3,1,True,conforming,D
